User_ID,Signup_Date,City,Account_Type,KYC_Status,Trade_ID,Trade_Date,Segment,Buy_Sell,Quantity,Price,Brokerage_Fee,Trade_Value,Revenue,Cost,Profit,Leverage_Used,Margin_Call_Flag,Holding_Time_Hours
U104825,2024-01-12,Mumbai,Premium,Pending,T704825,2024-08-06,Equity,Sell,6.97,1947.53,28.75,13574.28,28.75,15.72,13.03,2.97,No,55
U104826,2024-03-31,Kolkata,Basic,Pending,T704826,2024-06-08,Crypto,Buy,429.69,1514.83,11.43,650907.3,11.43,6.41,5.02,4.12,No,56
U104827,2024-05-06,Kolkata,Premium,Verified,T704827,2024-10-04,Equity,Sell,230.31,855.8,14.15,197099.3,14.15,4.39,9.76,6.46,Yes,113
U104828,2024-02-10,Kolkata,Basic,Verified,T704828,2024-07-01,Equity,Sell,197.06,3848.02,32.89,758290.82,32.89,14.86,18.03,7.56,No,13
U104829,2024-03-30,Mumbai,Basic,Verified,T704829,2024-06-07,F&O,Buy,31.01,242.61,12.65,7523.34,12.65,5.99,6.66,3.04,No,52
U104830,2024-03-25,Chennai,Premium,Verified,T704830,2024-09-18,Equity,Sell,129.9,3819.36,20.68,496134.86,20.68,9.48,11.2,6.28,No,36
U104831,2024-04-26,Bengaluru,Premium,Verified,T704831,2024-08-14,Equity,Sell,359.99,1994.4,37.97,717964.06,37.97,20.61,17.36,6.79,Yes,107
U104832,2024-05-16,Pune,Premium,Pending,T704832,2024-09-14,Crypto,Sell,74.73,2840.78,44.34,212291.49,44.34,17.17,27.17,2.52,No,74
U104833,2024-05-15,Delhi,Premium,Verified,T704833,2024-10-24,F&O,Buy,2.53,1013.14,18.82,2563.24,18.82,9.04,9.78,7.28,No,119
U104834,2024-03-17,Kolkata,Premium,Pending,T704834,2024-10-02,F&O,Sell,250.94,1810.74,24.72,454387.1,24.72,8.31,16.41,4.69,No,4
U104835,2024-01-06,Hyderabad,Basic,Pending,T704835,2024-10-12,Crypto,Sell,94.7,220.62,40.88,20892.71,40.88,19.32,21.56,2.78,No,93
U104836,2024-05-08,Chennai,Premium,Pending,T704836,2024-07-15,F&O,Sell,453.76,921.59,29.42,418180.68,29.42,11.2,18.22,1.58,No,62
U104837,2024-02-04,Pune,Premium,Verified,T704837,2024-06-18,Crypto,Buy,317.69,860.01,49.96,273216.58,49.96,18.53,31.43,6.7,No,117
U104838,2024-03-02,Bengaluru,Basic,Pending,T704838,2024-09-24,F&O,Buy,378.11,4887.67,37.66,1848076.9,37.66,18.86,18.8,4.61,No,39
U104839,2024-02-20,Kolkata,Premium,Verified,T704839,2024-06-21,Crypto,Sell,231.67,1310.77,49.34,303666.09,49.34,16.66,32.68,3.24,No,112
U104840,2024-05-17,Chennai,Basic,Verified,T704840,2024-09-29,F&O,Buy,196.3,3992.49,36.81,783725.79,36.81,16.82,19.99,3.82,No,16
U104841,2024-04-30,Pune,Premium,Pending,T704841,2024-08-09,Crypto,Sell,173.38,1126.21,39.15,195262.29,39.15,11.98,27.17,5.68,Yes,110
U104842,2024-05-08,Mumbai,Basic,Pending,T704842,2024-08-20,Crypto,Sell,477.98,1970.53,38.88,941873.93,38.88,17.85,21.03,5.74,No,61
U104843,2024-03-07,Chennai,Premium,Verified,T704843,2024-10-16,F&O,Buy,309.36,2583.36,40.2,799188.25,40.2,12.4,27.8,6.57,Yes,90
U104844,2024-03-18,Hyderabad,Basic,Pending,T704844,2024-08-24,Crypto,Sell,227.48,3120.18,31.74,709778.55,31.74,14.53,17.21,3.01,No,56
U104845,2024-01-31,Mumbai,Premium,Pending,T704845,2024-10-16,Crypto,Sell,432.76,3079.17,5.05,1332541.61,5.05,1.52,3.53,2.63,No,37
U104846,2024-03-03,Bengaluru,Basic,Verified,T704846,2024-07-04,Crypto,Buy,386.15,2884.19,48.92,1113729.97,48.92,20.9,28.02,5.96,Yes,110
U104847,2024-04-09,Mumbai,Premium,Pending,T704847,2024-10-07,Equity,Sell,85.53,2114.74,32.17,180873.71,32.17,11.7,20.47,1.55,No,116
U104848,2024-04-28,Kolkata,Premium,Pending,T704848,2024-10-02,F&O,Sell,73.62,1178.82,13.43,86784.73,13.43,5.01,8.42,3.65,No,75
U104849,2024-01-24,Chennai,Basic,Verified,T704849,2024-08-27,F&O,Buy,168.24,4189.6,13.89,704858.3,13.89,6.93,6.96,5.13,No,60
U104850,2024-04-03,Kolkata,Basic,Verified,T704850,2024-07-27,Equity,Buy,482.74,561.36,46.96,270990.93,46.96,22.54,24.42,3.93,No,113
U104851,2024-05-06,Kolkata,Premium,Verified,T704851,2024-10-21,F&O,Buy,151.5,475.38,8.42,72020.07,8.42,2.6,5.82,7.01,Yes,2
U104852,2024-01-04,Chennai,Basic,Verified,T704852,2024-10-17,Equity,Buy,404.86,1830.15,44.9,740954.53,44.9,14.27,30.63,1.79,No,27
U104853,2024-01-07,Pune,Premium,Verified,T704853,2024-07-10,Crypto,Sell,92.37,4762.41,42.72,439903.81,42.72,16.49,26.23,2.78,No,32
U104854,2024-04-04,Bengaluru,Basic,Pending,T704854,2024-07-31,Equity,Sell,49.19,3512.93,29.16,172801.03,29.16,11.92,17.24,2.4,No,40
U104855,2024-02-14,Mumbai,Basic,Verified,T704855,2024-07-27,Crypto,Buy,260.54,3064.06,26.74,798310.19,26.74,14.59,12.15,3.74,No,96
U104856,2024-03-19,Delhi,Basic,Verified,T704856,2024-10-23,F&O,Sell,118.39,3668.2,45.05,434278.2,45.05,13.64,31.41,4.45,No,73
U104857,2024-03-13,Delhi,Basic,Verified,T704857,2024-07-11,Equity,Sell,16.32,3529.7,33.61,57604.7,33.61,11.66,21.95,2.96,No,67
U104858,2024-01-04,Kolkata,Basic,Verified,T704858,2024-09-29,Equity,Sell,253.02,1394.24,40.91,352770.6,40.91,15.11,25.8,5.16,No,40
U104859,2024-05-18,Chennai,Basic,Pending,T704859,2024-07-14,F&O,Sell,106.52,443.64,31.52,47256.53,31.52,14.48,17.04,2.8,No,104
U104860,2024-04-04,Kolkata,Premium,Pending,T704860,2024-09-28,F&O,Sell,306.37,4554.48,34.21,1395356.04,34.21,15.38,18.83,3.3,No,90
U104861,2024-03-15,Bengaluru,Premium,Pending,T704861,2024-08-15,Crypto,Buy,354.35,2162.99,47.16,766455.51,47.16,19.51,27.65,2.3,No,18
U104862,2024-03-18,Chennai,Premium,Pending,T704862,2024-06-21,Crypto,Sell,449.13,100.26,30.69,45029.77,30.69,13.77,16.92,4.89,No,77
U104863,2024-05-22,Chennai,Basic,Pending,T704863,2024-06-08,F&O,Sell,466.51,1699.27,36.08,792726.45,36.08,17.2,18.88,1.77,No,26
U104864,2024-04-19,Delhi,Basic,Pending,T704864,2024-06-09,F&O,Sell,173.14,1128.31,19.53,195355.59,19.53,7.17,12.36,5.7,Yes,55
U104865,2024-01-22,Delhi,Basic,Verified,T704865,2024-07-14,F&O,Sell,286.58,3833.62,37.55,1098638.82,37.55,14.44,23.11,4.5,No,96
U104866,2024-04-01,Delhi,Premium,Pending,T704866,2024-07-13,F&O,Sell,286.35,834.9,9.93,239073.62,9.93,4.16,5.77,7.53,No,39
U104867,2024-01-25,Chennai,Basic,Verified,T704867,2024-09-26,Equity,Buy,372.3,1103.72,26.96,410914.96,26.96,14.39,12.57,6.48,No,12
U104868,2024-01-17,Hyderabad,Premium,Verified,T704868,2024-07-28,Crypto,Buy,275.6,1304.05,37.39,359396.18,37.39,21.62,15.77,1.82,No,42
U104869,2024-05-13,Kolkata,Basic,Pending,T704869,2024-08-29,Crypto,Buy,219.56,3991.68,38.42,876413.26,38.42,11.71,26.71,3.03,No,2
U104870,2024-01-23,Delhi,Basic,Verified,T704870,2024-07-12,F&O,Buy,486.84,4056.55,43.23,1974890.8,43.23,24.26,18.97,6.19,Yes,120
U104871,2024-03-10,Kolkata,Basic,Verified,T704871,2024-10-03,Crypto,Sell,490.78,482.34,42.17,236722.83,42.17,14.24,27.93,7.19,No,17
U104872,2024-04-18,Chennai,Basic,Verified,T704872,2024-08-19,Equity,Sell,166.88,1865.63,42.35,311336.33,42.35,15.65,26.7,5.83,Yes,58
U104873,2024-03-19,Bengaluru,Premium,Verified,T704873,2024-08-21,Crypto,Buy,452.65,644.28,12.46,291633.34,12.46,5.97,6.49,3.07,No,57
U104874,2024-04-21,Kolkata,Basic,Pending,T704874,2024-06-23,Crypto,Buy,492.25,559.13,47.95,275231.74,47.95,26.61,21.34,6.48,Yes,87
U104875,2024-02-26,Bengaluru,Basic,Verified,T704875,2024-08-06,Equity,Buy,344.41,1194.39,22.79,411359.86,22.79,10.56,12.23,3.55,No,28
U104876,2024-04-12,Mumbai,Basic,Verified,T704876,2024-09-01,Crypto,Buy,93.73,949.3,42.03,88977.89,42.03,23.67,18.36,2.39,No,67
U104877,2024-02-08,Pune,Premium,Verified,T704877,2024-10-22,Equity,Sell,30.96,3356.64,32.12,103921.57,32.12,15.64,16.48,2.47,No,116
U104878,2024-04-28,Delhi,Premium,Pending,T704878,2024-09-22,Crypto,Buy,325.42,4573.71,15.13,1488376.71,15.13,5.56,9.57,6.25,Yes,69
U104879,2024-02-28,Delhi,Basic,Pending,T704879,2024-08-17,F&O,Buy,326.68,2537.61,45.6,828986.43,45.6,15.08,30.52,6.23,No,98
U104880,2024-04-13,Mumbai,Premium,Pending,T704880,2024-08-27,F&O,Sell,487.28,2379.82,31.14,1159638.69,31.14,12.08,19.06,3.2,No,12
U104881,2024-01-01,Mumbai,Basic,Pending,T704881,2024-07-01,F&O,Sell,400.66,111.95,47.27,44853.89,47.27,25.32,21.95,7.61,Yes,13
U104882,2024-03-05,Delhi,Premium,Pending,T704882,2024-08-21,Equity,Sell,374.67,4106.02,21.32,1538402.51,21.32,9.06,12.26,3.4,No,14
U104883,2024-04-22,Bengaluru,Premium,Verified,T704883,2024-09-05,Crypto,Buy,81.58,4409.87,16.27,359757.19,16.27,9.13,7.14,7.16,Yes,35
U104884,2024-03-16,Kolkata,Basic,Pending,T704884,2024-07-04,Crypto,Buy,57.75,410.96,46.17,23732.94,46.17,15.66,30.51,2.86,No,53
U104885,2024-03-28,Pune,Premium,Pending,T704885,2024-08-23,Crypto,Buy,316.87,4594.26,41.36,1455783.17,41.36,18.64,22.72,4.62,No,115
U104886,2024-04-08,Chennai,Basic,Verified,T704886,2024-08-30,Crypto,Buy,441.86,1585.89,32.78,700741.36,32.78,19.06,13.72,7.78,No,74
U104887,2024-05-17,Chennai,Basic,Verified,T704887,2024-06-20,Crypto,Sell,127.66,2979.99,45.93,380425.52,45.93,21.55,24.38,2.29,No,66
U104888,2024-05-27,Pune,Premium,Pending,T704888,2024-08-22,Crypto,Buy,341.7,2497.66,31.88,853450.42,31.88,18.06,13.82,3.76,No,119
U104889,2024-05-16,Chennai,Premium,Pending,T704889,2024-09-19,Crypto,Buy,18.6,3812.13,41.65,70905.62,41.65,14.86,26.79,6.85,No,17
U104890,2024-02-25,Bengaluru,Premium,Verified,T704890,2024-07-11,Crypto,Buy,487.62,4614.01,19.51,2249883.56,19.51,6.35,13.16,7.23,No,93
U104891,2024-03-23,Kolkata,Basic,Pending,T704891,2024-10-09,F&O,Buy,172.48,1204.0,37.37,207665.92,37.37,12.41,24.96,3.46,No,13
U104892,2024-03-16,Kolkata,Premium,Verified,T704892,2024-06-16,Crypto,Buy,131.45,89.86,8.02,11812.1,8.02,4.3,3.72,1.98,No,92
U104893,2024-03-29,Pune,Premium,Pending,T704893,2024-09-17,F&O,Buy,44.75,317.03,28.1,14187.09,28.1,9.63,18.47,3.22,No,57
U104894,2024-04-07,Hyderabad,Premium,Pending,T704894,2024-09-15,Equity,Buy,143.79,2525.4,8.29,363127.27,8.29,3.76,4.53,7.06,Yes,85
U104895,2024-03-19,Pune,Premium,Verified,T704895,2024-07-11,Crypto,Buy,51.58,2079.81,17.74,107276.6,17.74,7.83,9.91,3.94,No,8
U104896,2024-04-04,Pune,Basic,Verified,T704896,2024-10-24,Crypto,Buy,415.61,4709.01,17.82,1957111.65,17.82,10.51,7.31,1.45,No,88
U104897,2024-03-08,Delhi,Premium,Verified,T704897,2024-05-31,Crypto,Buy,65.59,2869.7,10.96,188223.62,10.96,5.53,5.43,2.77,No,105
U104898,2024-04-04,Mumbai,Premium,Pending,T704898,2024-09-24,Equity,Buy,451.4,4439.78,12.24,2004116.69,12.24,5.73,6.51,1.33,No,48
U104899,2024-01-13,Pune,Premium,Pending,T704899,2024-07-04,Crypto,Sell,446.29,3988.7,42.72,1780116.92,42.72,15.52,27.2,2.3,No,119
U104900,2024-05-23,Bengaluru,Premium,Pending,T704900,2024-09-16,Crypto,Sell,352.29,2529.84,36.13,891237.33,36.13,17.27,18.86,5.89,Yes,25
U104901,2024-02-14,Hyderabad,Premium,Verified,T704901,2024-10-23,Crypto,Sell,465.32,4340.81,37.68,2019865.71,37.68,12.74,24.94,2.07,No,101
U104902,2024-02-05,Hyderabad,Premium,Verified,T704902,2024-09-24,Equity,Sell,445.33,3788.54,13.41,1687150.52,13.41,6.6,6.81,2.92,No,114
U104903,2024-02-11,Pune,Premium,Verified,T704903,2024-08-12,F&O,Sell,17.49,416.25,17.54,7280.21,17.54,9.69,7.85,2.19,No,85
U104904,2024-03-22,Bengaluru,Premium,Pending,T704904,2024-08-23,Equity,Buy,344.35,4008.19,18.18,1380220.23,18.18,8.31,9.87,3.26,No,75
U104905,2024-04-13,Delhi,Basic,Verified,T704905,2024-06-14,F&O,Sell,135.06,4075.97,20.12,550500.51,20.12,6.22,13.9,6.88,No,36
U104906,2024-02-15,Delhi,Premium,Pending,T704906,2024-07-15,F&O,Buy,343.53,713.8,30.4,245211.71,30.4,9.56,20.84,1.54,No,16
U104907,2024-04-20,Mumbai,Premium,Pending,T704907,2024-08-19,Equity,Buy,102.9,1958.14,20.42,201492.61,20.42,7.35,13.07,6.76,Yes,86
U104908,2024-05-10,Kolkata,Premium,Pending,T704908,2024-05-31,Crypto,Sell,276.1,1746.72,5.28,482269.39,5.28,2.96,2.32,4.37,No,54
U104909,2024-05-23,Kolkata,Basic,Verified,T704909,2024-10-01,Equity,Sell,431.99,3142.48,6.0,1357519.94,6.0,3.42,2.58,6.35,Yes,102
U104910,2024-02-09,Kolkata,Basic,Pending,T704910,2024-07-28,Equity,Sell,226.23,874.03,45.81,197731.81,45.81,15.73,30.08,2.0,No,33
U104911,2024-05-28,Pune,Basic,Verified,T704911,2024-10-18,Equity,Buy,187.04,353.94,20.79,66200.94,20.79,8.28,12.51,1.81,No,83
U104912,2024-01-13,Bengaluru,Basic,Verified,T704912,2024-06-29,Equity,Sell,112.92,3201.32,21.59,361493.05,21.59,9.36,12.23,3.51,No,103
U104913,2024-03-31,Pune,Premium,Verified,T704913,2024-06-17,Crypto,Sell,383.01,3695.9,17.41,1415566.66,17.41,5.51,11.9,2.96,No,59
U104914,2024-03-12,Bengaluru,Basic,Verified,T704914,2024-08-14,Equity,Buy,70.06,4554.06,11.23,319057.44,11.23,5.43,5.8,1.46,No,57
U104915,2024-05-06,Kolkata,Basic,Pending,T704915,2024-09-12,F&O,Buy,219.41,4562.06,19.61,1000961.58,19.61,10.22,9.39,6.59,Yes,89
U104916,2024-04-15,Mumbai,Premium,Verified,T704916,2024-06-21,F&O,Buy,39.78,573.9,26.21,22829.74,26.21,15.41,10.8,1.68,No,42
U104917,2024-03-20,Bengaluru,Premium,Verified,T704917,2024-08-19,Crypto,Buy,323.05,3903.91,9.05,1261158.13,9.05,4.9,4.15,7.37,No,96
U104918,2024-01-23,Mumbai,Premium,Verified,T704918,2024-10-10,Equity,Buy,441.88,2107.31,46.24,931178.14,46.24,17.49,28.75,6.33,Yes,31
U104919,2024-05-10,Kolkata,Basic,Pending,T704919,2024-06-11,Crypto,Sell,93.47,2485.6,44.9,232329.03,44.9,19.09,25.81,7.96,Yes,95
U104920,2024-03-17,Mumbai,Basic,Pending,T704920,2024-06-04,F&O,Sell,4.02,3092.82,27.45,12433.14,27.45,9.47,17.98,1.51,No,63
U104921,2024-03-02,Kolkata,Premium,Pending,T704921,2024-09-22,Crypto,Sell,399.27,4673.52,20.16,1865996.33,20.16,8.24,11.92,4.95,No,55
U104922,2024-03-02,Bengaluru,Premium,Verified,T704922,2024-09-24,Equity,Sell,20.2,4112.08,32.29,83064.02,32.29,14.47,17.82,4.19,No,4
U104923,2024-04-04,Hyderabad,Basic,Verified,T704923,2024-07-12,F&O,Sell,260.69,1591.85,38.86,414979.38,38.86,15.76,23.1,3.11,No,103
U104924,2024-03-31,Bengaluru,Basic,Verified,T704924,2024-08-29,F&O,Buy,268.02,3003.78,8.18,805073.12,8.18,4.81,3.37,7.67,No,37
U104925,2024-04-15,Pune,Basic,Verified,T704925,2024-06-09,F&O,Sell,424.39,792.5,12.78,336329.08,12.78,7.41,5.37,3.82,No,94
U104926,2024-05-20,Mumbai,Basic,Verified,T704926,2024-08-09,Crypto,Sell,154.61,2643.34,24.99,408686.8,24.99,8.29,16.7,3.71,No,116
U104927,2024-03-10,Kolkata,Basic,Verified,T704927,2024-09-02,Crypto,Buy,242.89,3456.96,25.19,839661.01,25.19,8.54,16.65,4.01,No,30
U104928,2024-03-06,Chennai,Basic,Verified,T704928,2024-08-15,F&O,Sell,348.01,4053.96,6.54,1410818.62,6.54,2.61,3.93,4.88,No,23
U104929,2024-02-12,Kolkata,Premium,Pending,T704929,2024-06-16,Equity,Buy,179.61,4461.57,44.88,801342.59,44.88,21.75,23.13,1.24,No,102
U104930,2024-05-03,Mumbai,Premium,Pending,T704930,2024-06-04,Crypto,Sell,140.1,2190.34,27.38,306866.63,27.38,9.76,17.62,2.04,No,9
U104931,2024-03-11,Mumbai,Basic,Verified,T704931,2024-07-03,Equity,Sell,63.59,1069.87,8.45,68033.03,8.45,4.64,3.81,5.09,No,102
U104932,2024-04-12,Mumbai,Basic,Verified,T704932,2024-09-10,F&O,Sell,4.86,2589.89,28.65,12586.87,28.65,8.64,20.01,2.91,No,25
U104933,2024-02-23,Hyderabad,Premium,Verified,T704933,2024-09-08,F&O,Buy,152.93,3791.65,6.56,579857.03,6.56,2.62,3.94,1.59,No,70
U104934,2024-03-03,Delhi,Basic,Pending,T704934,2024-07-19,Crypto,Sell,450.13,3887.18,39.58,1749736.33,39.58,13.68,25.9,7.33,No,8
U104935,2024-04-29,Chennai,Basic,Pending,T704935,2024-08-06,Equity,Sell,481.62,186.48,18.84,89812.5,18.84,7.65,11.19,5.67,Yes,114
U104936,2024-01-19,Delhi,Premium,Pending,T704936,2024-07-15,Equity,Buy,491.33,3792.04,41.15,1863143.01,41.15,24.24,16.91,2.13,No,18
U104937,2024-02-24,Mumbai,Basic,Verified,T704937,2024-07-08,F&O,Sell,467.27,1898.84,13.54,887270.97,13.54,7.64,5.9,2.65,No,44
U104938,2024-04-07,Pune,Basic,Pending,T704938,2024-10-17,Equity,Sell,195.6,1897.37,48.27,371125.57,48.27,28.4,19.87,3.52,No,63
U104939,2024-05-15,Kolkata,Basic,Pending,T704939,2024-10-26,Crypto,Sell,257.61,1263.07,24.76,325379.46,24.76,10.11,14.65,4.14,No,30
U104940,2024-05-02,Hyderabad,Premium,Verified,T704940,2024-07-18,Crypto,Sell,228.13,2642.48,33.82,602828.96,33.82,15.37,18.45,4.82,No,78
U104941,2024-01-08,Pune,Premium,Pending,T704941,2024-07-21,Equity,Sell,419.9,741.73,7.16,311452.43,7.16,2.5,4.66,1.72,No,94
U104942,2024-03-18,Chennai,Basic,Pending,T704942,2024-10-05,F&O,Buy,279.94,2675.03,49.75,748847.9,49.75,17.96,31.79,7.11,No,118
U104943,2024-04-08,Delhi,Premium,Verified,T704943,2024-09-13,Crypto,Sell,294.86,2041.32,37.26,601903.62,37.26,20.24,17.02,5.88,Yes,32
U104944,2024-01-12,Mumbai,Premium,Pending,T704944,2024-06-14,F&O,Sell,316.71,1535.5,6.2,486308.2,6.2,3.71,2.49,5.6,Yes,93
U104945,2024-03-05,Delhi,Premium,Pending,T704945,2024-07-11,Crypto,Sell,229.46,298.47,25.56,68486.93,25.56,9.23,16.33,7.12,Yes,92
U104946,2024-04-14,Chennai,Basic,Pending,T704946,2024-09-22,Equity,Buy,379.85,2501.87,37.3,950335.32,37.3,21.35,15.95,6.9,Yes,12
U104947,2024-05-12,Delhi,Premium,Verified,T704947,2024-08-06,Crypto,Sell,341.26,3357.91,5.37,1145920.37,5.37,1.88,3.49,7.06,No,91
U104948,2024-04-27,Pune,Premium,Pending,T704948,2024-07-25,F&O,Buy,359.3,2649.72,20.52,952044.4,20.52,10.78,9.74,6.26,No,15
U104949,2024-04-08,Chennai,Basic,Verified,T704949,2024-07-30,Crypto,Sell,89.4,3135.13,16.75,280280.62,16.75,9.89,6.86,6.48,Yes,46
U104950,2024-05-07,Delhi,Premium,Verified,T704950,2024-09-02,Crypto,Sell,16.7,2833.03,13.37,47311.6,13.37,5.95,7.42,2.96,No,101
U104951,2024-05-24,Bengaluru,Basic,Verified,T704951,2024-08-31,Equity,Sell,481.37,1503.16,26.26,723576.13,26.26,11.19,15.07,1.57,No,82
U104952,2024-04-09,Chennai,Premium,Pending,T704952,2024-10-02,Crypto,Sell,484.2,2009.26,9.63,972883.69,9.63,5.23,4.4,6.8,No,90
U104953,2024-04-20,Bengaluru,Premium,Verified,T704953,2024-07-22,Crypto,Buy,360.92,2267.22,26.76,818285.04,26.76,8.55,18.21,2.16,No,73
U104954,2024-03-21,Hyderabad,Premium,Pending,T704954,2024-07-21,Crypto,Sell,209.64,3495.43,6.01,732781.95,6.01,3.14,2.87,1.93,No,113
U104955,2024-05-28,Delhi,Premium,Verified,T704955,2024-09-29,Crypto,Buy,387.35,177.77,28.38,68859.21,28.38,8.68,19.7,4.32,No,56
U104956,2024-05-02,Mumbai,Premium,Verified,T704956,2024-07-12,F&O,Sell,29.69,1436.77,32.09,42657.7,32.09,17.82,14.27,2.99,No,71
U104957,2024-05-14,Hyderabad,Basic,Verified,T704957,2024-07-02,F&O,Buy,67.03,4348.1,35.29,291453.14,35.29,18.2,17.09,6.13,Yes,47
U104958,2024-02-11,Mumbai,Basic,Verified,T704958,2024-09-06,Equity,Buy,245.69,267.65,48.82,65758.93,48.82,19.38,29.44,2.14,No,10
U104959,2024-02-06,Pune,Basic,Pending,T704959,2024-06-17,Crypto,Buy,15.6,3234.78,8.0,50462.57,8.0,3.33,4.67,3.77,No,42
U104960,2024-04-01,Kolkata,Basic,Pending,T704960,2024-06-16,F&O,Buy,74.69,4158.75,28.21,310617.04,28.21,8.82,19.39,3.59,No,62
U104961,2024-05-28,Pune,Premium,Verified,T704961,2024-08-12,Crypto,Sell,467.33,166.09,33.0,77618.84,33.0,11.61,21.39,1.25,No,1
U104962,2024-03-09,Kolkata,Basic,Pending,T704962,2024-06-06,Equity,Sell,53.2,4472.51,40.03,237937.53,40.03,19.16,20.87,2.99,No,88
U104963,2024-03-10,Pune,Premium,Verified,T704963,2024-09-06,F&O,Buy,119.54,3278.57,46.05,391920.26,46.05,23.49,22.56,7.74,No,103
U104964,2024-04-14,Mumbai,Basic,Pending,T704964,2024-07-18,Equity,Buy,330.37,885.07,42.25,292400.58,42.25,16.54,25.71,1.71,No,55
U104965,2024-02-04,Kolkata,Basic,Verified,T704965,2024-09-12,F&O,Sell,171.46,3922.15,25.06,672491.84,25.06,13.4,11.66,3.13,No,45
U104966,2024-01-31,Mumbai,Basic,Pending,T704966,2024-08-04,Equity,Sell,400.29,3451.99,48.72,1381797.08,48.72,26.18,22.54,4.73,No,114
U104967,2024-01-16,Hyderabad,Premium,Verified,T704967,2024-10-14,F&O,Sell,240.19,586.82,16.59,140948.3,16.59,9.84,6.75,7.43,Yes,32
U104968,2024-01-19,Delhi,Basic,Verified,T704968,2024-09-15,F&O,Sell,168.31,2541.98,37.28,427840.65,37.28,15.87,21.41,4.49,No,103
U104969,2024-05-08,Pune,Premium,Verified,T704969,2024-08-12,Equity,Buy,390.51,3922.4,36.8,1531736.42,36.8,13.57,23.23,7.97,No,118
U104970,2024-01-13,Kolkata,Premium,Pending,T704970,2024-06-19,Equity,Sell,114.7,1967.23,17.62,225641.28,17.62,8.2,9.42,7.37,Yes,45
U104971,2024-01-16,Pune,Premium,Pending,T704971,2024-09-14,F&O,Sell,287.52,1478.97,35.77,425233.45,35.77,18.63,17.14,6.32,No,52
U104972,2024-04-01,Kolkata,Basic,Pending,T704972,2024-08-22,Crypto,Sell,400.88,134.29,44.18,53834.18,44.18,19.36,24.82,5.61,Yes,93
U104973,2024-03-17,Kolkata,Basic,Pending,T704973,2024-07-05,F&O,Buy,135.35,2621.93,48.47,354878.23,48.47,19.25,29.22,6.06,Yes,105
U104974,2024-05-03,Hyderabad,Premium,Pending,T704974,2024-09-22,Equity,Buy,302.11,3948.19,49.21,1192787.68,49.21,24.51,24.7,2.7,No,99
U104975,2024-01-18,Mumbai,Premium,Verified,T704975,2024-07-08,Equity,Sell,218.55,476.66,5.69,104174.04,5.69,3.34,2.35,5.74,Yes,19
U104976,2024-01-06,Pune,Premium,Verified,T704976,2024-10-11,F&O,Sell,471.16,3590.31,26.02,1691610.46,26.02,11.7,14.32,4.64,No,45
U104977,2024-02-24,Kolkata,Basic,Verified,T704977,2024-09-15,Crypto,Sell,434.75,4255.17,34.94,1849935.16,34.94,18.01,16.93,5.35,No,38
U104978,2024-04-23,Chennai,Basic,Pending,T704978,2024-09-19,Crypto,Sell,455.05,4659.6,12.62,2120350.98,12.62,7.36,5.26,6.39,No,52
U104979,2024-03-11,Mumbai,Basic,Pending,T704979,2024-07-09,F&O,Buy,32.18,3793.19,23.93,122064.85,23.93,10.38,13.55,2.04,No,118
U104980,2024-03-04,Bengaluru,Premium,Verified,T704980,2024-10-07,Equity,Buy,410.7,3649.65,17.87,1498911.25,17.87,6.67,11.2,5.26,No,52
U104981,2024-01-16,Chennai,Basic,Verified,T704981,2024-08-21,F&O,Sell,456.02,3176.33,44.39,1448470.01,44.39,13.66,30.73,5.96,Yes,105
U104982,2024-03-03,Chennai,Basic,Pending,T704982,2024-08-18,Equity,Buy,391.67,4536.51,10.97,1776814.87,10.97,4.7,6.27,3.56,No,99
U104983,2024-05-02,Hyderabad,Basic,Pending,T704983,2024-09-08,Crypto,Sell,93.34,4523.85,6.14,422256.16,6.14,3.0,3.14,3.44,No,27
U104984,2024-03-25,Pune,Premium,Verified,T704984,2024-06-12,F&O,Buy,217.24,3186.96,13.08,692335.19,13.08,6.44,6.64,1.78,No,72
U104985,2024-01-08,Pune,Basic,Verified,T704985,2024-08-06,F&O,Buy,256.08,3922.43,20.16,1004455.87,20.16,9.37,10.79,1.14,No,112
U104986,2024-05-24,Delhi,Basic,Verified,T704986,2024-06-27,Crypto,Sell,1.18,2066.16,47.6,2438.07,47.6,15.09,32.51,3.61,No,110
U104987,2024-04-28,Hyderabad,Premium,Pending,T704987,2024-07-04,Equity,Sell,335.54,332.89,36.06,111697.91,36.06,13.36,22.7,6.99,No,79
U104988,2024-01-16,Bengaluru,Basic,Pending,T704988,2024-09-03,F&O,Sell,424.14,3835.48,43.24,1626780.49,43.24,14.65,28.59,2.04,No,13
U104989,2024-04-19,Bengaluru,Basic,Verified,T704989,2024-06-11,Crypto,Sell,45.29,3012.71,39.28,136445.64,39.28,17.07,22.21,4.59,No,98
U104990,2024-02-14,Hyderabad,Basic,Verified,T704990,2024-06-30,F&O,Sell,114.35,422.88,22.5,48356.33,22.5,12.42,10.08,1.86,No,41
U104991,2024-04-20,Delhi,Premium,Verified,T704991,2024-09-01,F&O,Buy,241.04,1643.46,24.65,396139.6,24.65,13.38,11.27,7.1,No,67
U104992,2024-01-09,Bengaluru,Premium,Pending,T704992,2024-08-06,Equity,Buy,296.12,1069.29,15.4,316638.15,15.4,8.44,6.96,3.44,No,37
